,Animation Length,Torso Verticality Mean,Torso Verticality Std.,Instability,Root Energy,Hand Energy,Foot Energy,Head Energy
64_25,615,0.5847795045,0.49851729780000004,1.7590775137999999,0.0832870143,0.0832870143,0.0750981141,0.0603514522
64_26,562,0.7222123907,0.43207121930000003,1.0440085007,0.09569022910000001,0.09569022910000001,0.1036253418,0.0651790633
64_27,569,0.7300934642,0.41983046630000004,1.130269849,0.0850505685,0.0850505685,0.0932101104,0.0640897458
64_28,517,0.6522317605,0.4648354704,0.9176840494,0.1086766458,0.1086766458,0.1235686096,0.0720932416
64_29,579,0.7030423208000001,0.4628403185,1.0443153001,0.093348436,0.093348436,0.10183085900000001,0.0649076834
64_30,616,0.738292872,0.4136117829,0.9918383162000001,0.08861140690000001,0.08861140690000001,0.0951659661,0.05996681
69_01,469,0.9923462799,0.0059740452,1.0156236994,0.0666438614,0.0666438614,0.2212691069,0.0113853362
69_02,343,0.9904746430000001,0.0042217196,1.2462074055,0.0599867228,0.0599867228,0.3015982124,0.0106095771
69_03,430,0.993431186,0.0039029729,1.1134478374,0.0639164863,0.0639164863,0.2573188655,0.0110976209
69_04,426,0.9918990312,0.0054724466,1.0631449541,0.0551563598,0.0551563598,0.24749509600000003,0.012616786900000001
69_05,453,0.9928121978000001,0.0036786104000000003,1.0012112304,0.065992776,0.065992776,0.23768361640000002,0.011411897800000001
69_06,5213,0.99113924,0.0049523208,1.115777514,0.1014145537,0.1014145537,0.259416645,0.0154670346
69_07,5240,0.9913319880000001,0.004253128100000001,1.1670378547,0.1081209637,0.1081209637,0.2565067211,0.014606073800000001
69_08,5309,0.9920797034000001,0.0045340197,1.2023199195,0.10890293170000001,0.10890293170000001,0.26484739500000004,0.0148435415
69_09,5106,0.9925476344,0.003908473,1.2168186425,0.1132720735,0.1132720735,0.266508576,0.014515320100000001
69_10,5745,0.9904458838,0.0045774349,1.2438825646,0.10006332750000001,0.10006332750000001,0.2431410708,0.0170071258
69_11,4960,0.9912497703,0.0045447081,1.2563524315999999,0.0992335258,0.0992335258,0.2371155882,0.015495020600000001
69_12,4821,0.991300939,0.0049368748,1.2506526957,0.1086917379,0.1086917379,0.2446369648,0.016623629600000002
69_13,4750,0.9917412089000001,0.0048670375,1.2340248296,0.1046772336,0.1046772336,0.23634879990000002,0.014969535400000001
69_14,4918,0.9918434319,0.0053455441,1.3215370338999999,0.1176966526,0.1176966526,0.2346046542,0.0141003854
69_15,4504,0.9918452959,0.004961198,1.3377288482,0.1146136808,0.1146136808,0.2307033206,0.0138284372
69_16,1128,0.9957405239,0.004433513,0.7979689173000001,0.0600177926,0.0600177926,0.0539812685,0.0109478178
69_17,999,0.994048699,0.0038602639,0.9328840237,0.0680333804,0.0680333804,0.0534181726,0.011307534400000001
69_18,1054,0.9943638451000001,0.0043380182,0.9122246448,0.0603192747,0.0603192747,0.0472639671,0.0128724869
69_19,1119,0.9949661412,0.003936262,0.8129496085,0.0564548198,0.0564548198,0.0485098044,0.010673088
69_20,548,0.9920013453000001,0.0057490777,0.9273443098,0.0870959456,0.0870959456,0.25333855720000004,0.013614693700000001
69_21,608,0.9905740138,0.0063125054000000005,1.252666356,0.0840566917,0.0840566917,0.24917439560000001,0.0138403549
69_22,497,0.9924300737,0.005052212,1.282447697,0.0939799037,0.0939799037,0.29895942670000003,0.014888207300000001
69_23,560,0.9932149955,0.0037484307000000003,1.5191656292,0.0986144615,0.0986144615,0.3014835792,0.0138814518
69_24,427,0.9935298950000001,0.005423614,1.4176671962,0.12964052210000002,0.12964052210000002,0.3184609505,0.012224339800000001
69_25,463,0.9921511481,0.006851327700000001,1.1663600699,0.12408963370000001,0.12408963370000001,0.3184806194,0.0142176734
69_26,427,0.9927351228000001,0.0054505008,1.3440438923,0.1318966457,0.1318966457,0.3055220667,0.0126477434
69_27,424,0.9922680190000001,0.0026766988,1.1889931804,0.1206220617,0.1206220617,0.3038357356,0.0114168446
69_28,464,0.9928352425,0.002778853,1.395524393,0.1082545271,0.1082545271,0.3008761768,0.0118489626
69_29,391,0.9940068950000001,0.0028125266000000003,1.2819284442,0.0925354533,0.0925354533,0.30212144020000004,0.0119196223
69_30,389,0.9935869131,0.0025297943000000002,1.2117168598,0.1025422579,0.1025422579,0.3168870782,0.0110599452
69_31,372,0.9949762421,0.0022366636,1.2506268397,0.1001705755,0.1001705755,0.32555779630000004,0.0116209293
69_32,387,0.9944464593000001,0.0025063996,1.1654264499,0.09871708330000001,0.09871708330000001,0.3022344066,0.0116426571
69_33,401,0.9948876891,0.0026877099000000002,1.2198973071,0.10098638010000001,0.10098638010000001,0.3060789982,0.0105662293
69_34,4771,0.9844789816,0.010881293700000001,1.1004383089,0.0975691736,0.0975691736,0.2124781813,0.0273856468
69_35,4103,0.9778883217000001,0.012777065,1.2597825195999999,0.1188012749,0.1188012749,0.240000653,0.0318668159
69_36,4599,0.9770529656,0.0145370609,1.1524724598,0.1153197354,0.1153197354,0.2374409208,0.031534036700000004
69_37,4335,0.9736061840000001,0.014520728,1.1550807803,0.0997140344,0.0997140344,0.20524203230000002,0.0277184034
69_38,4921,0.9788047944,0.0140799841,1.15252326,0.1138593225,0.1138593225,0.2096064089,0.0288295335
69_39,4480,0.9837004296,0.0101216498,1.0329714052,0.1067280344,0.1067280344,0.1996231317,0.0268337497
69_40,4649,0.9845444812,0.0083902218,1.0909752778,0.122584223,0.122584223,0.1999962855,0.0282121761
69_41,4700,0.9831513618000001,0.0114724032,1.107777781,0.1279660147,0.1279660147,0.1900643105,0.0285069213
69_42,5113,0.9857065059000001,0.005264529400000001,0.9339528176,0.0791074016,0.0791074016,0.17173080740000002,0.0175259553
69_43,4966,0.9892303139,0.0041819223,0.9853067094000001,0.08064970910000001,0.08064970910000001,0.17043559760000002,0.016254373500000002
69_44,5651,0.9887697773,0.004912235300000001,0.9994950091,0.0810236403,0.0810236403,0.17736701300000002,0.0166816824
69_45,4756,0.9891323997,0.0046817614000000006,0.9890170447000001,0.0834317956,0.0834317956,0.18241204460000002,0.0175129794
69_46,5697,0.9883490329000001,0.0059242269,1.0402559053,0.0900913577,0.0900913577,0.1590234284,0.0179294135
69_47,5293,0.9878406789,0.0060708786,1.0411273981,0.0892079852,0.0892079852,0.16590268500000002,0.0178773737
69_48,5021,0.9901803984,0.0040546301000000005,1.0036465441,0.0802473545,0.0802473545,0.1583543076,0.018823649
69_49,5690,0.9912389677000001,0.004433162300000001,1.0510986755,0.0830849389,0.0830849389,0.16142917340000001,0.018231446800000002
69_50,526,0.9837078615,0.008043362600000001,1.6512608572,0.0974292886,0.0974292886,0.27228180550000003,0.024122438700000002
69_51,626,0.9934685395,0.0053149857,1.5297691294,0.1265210874,0.1265210874,0.25168556410000004,0.0237647614
69_52,544,0.987792679,0.0067718475,1.3623774379,0.14750361780000001,0.14750361780000001,0.262311995,0.0246755117
69_53,454,0.9875085503000001,0.0123883927,1.0859074217,0.1306880442,0.1306880442,0.27144869380000003,0.0300762616
69_54,499,0.9877306736,0.0056756388000000005,1.382600832,0.1375525236,0.1375525236,0.287144458,0.0337880323
69_55,475,0.9904631175,0.0058389507000000005,1.2022226401,0.1301167963,0.1301167963,0.29183366920000003,0.028627363200000002
69_56,771,0.9922462244,0.0027568809,1.1105604091,0.0718061202,0.0718061202,0.1831204553,0.0190055925
69_57,615,0.9925995771,0.0022376179,1.0079148554,0.0698370593,0.0698370593,0.2005268618,0.0171501511
69_58,751,0.9886754678,0.0037008676000000003,1.1618717377,0.07923086060000001,0.07923086060000001,0.18865082100000002,0.0211734387
69_59,705,0.9911114409,0.0033249143,1.2646760114,0.07642129,0.07642129,0.1913449196,0.0170767183
69_60,646,0.9911378902,0.0029785324,1.1408049771,0.068344756,0.068344756,0.1980725777,0.0169198045
69_61,631,0.9888408748,0.0023560508,0.9175109202,0.0748865422,0.0748865422,0.198626506,0.0161043266
69_62,656,0.9898952189,0.0021187468,1.3695419587,0.059904694,0.059904694,0.20611087620000001,0.015998692800000002
69_63,545,0.9904712298,0.0025853817,1.5085822497999999,0.0641268989,0.0641268989,0.22104775510000002,0.0178531522
69_64,550,0.9862311613,0.0040604199,1.1522695481,0.0713710303,0.0713710303,0.2104815545,0.0188164925
69_65,665,0.9864618017000001,0.0039884414,1.1070061182,0.0708831244,0.0708831244,0.2100593362,0.0181361146
69_66,583,0.9864476559,0.0023567061,1.0913683363,0.0705880534,0.0705880534,0.2094772144,0.014995236
69_67,636,0.9917919482,0.0024195964,0.9877249185,0.058989155800000005,0.058989155800000005,0.2060539268,0.0155078748
69_68,824,0.6841256609,0.3897600967,1.3758618279000001,0.10827728980000001,0.10827728980000001,0.1367793582,0.0729645355
69_69,801,0.8371968063,0.3369820387,1.3979950639,0.0896030397,0.0896030397,0.18778987160000002,0.0515027492
69_70,1044,0.9189769237000001,0.0950860338,1.3401109931000001,0.0957981133,0.0957981133,0.23422230700000002,0.034699634300000004
69_71,1318,0.9421932550000001,0.0739508698,1.296256551,0.09540896780000001,0.09540896780000001,0.22389822110000002,0.029753401500000002
69_72,1133,0.747253911,0.4166792607,1.8792608642,0.1196453385,0.1196453385,0.1637004202,0.0660638743
69_73,1091,0.67128311,0.48200482050000004,1.3057436722,0.1299218764,0.1299218764,0.2173295688,0.0726892609
69_74,982,0.6850865947,0.45992351730000003,1.6079996112,0.1476248062,0.1476248062,0.1900374678,0.078924224
69_75,1101,0.9117755043,0.0974052355,1.4124467575000001,0.1030497929,0.1030497929,0.2277661044,0.0350826766
70_01,715,0.9939027073000001,0.0051493245,3.8692215007,0.07591785470000001,0.07591785470000001,0.19709319890000002,0.019894233
70_02,759,0.9962197567000001,0.0037508465,3.6913811207,0.0779335458,0.0779335458,0.2143619182,0.0162133253
70_03,1853,0.9596311238,0.0657971884,4.2802552899,0.0728568342,0.0728568342,0.037195946300000005,0.0285970042
70_04,1669,0.8890865483,0.2031883421,4.0711834772,0.08348241070000001,0.08348241070000001,0.0409573218,0.041228992900000004
70_05,904,0.963570836,0.0470295471,2.2928216936,0.0759810186,0.0759810186,0.1700460621,0.025116128
70_06,835,0.9552210473,0.0688356304,4.1085175002,0.09322505290000001,0.09322505290000001,0.1712802303,0.034427168
70_07,1560,0.9687017845,0.056759145100000005,3.5393270212,0.0691892955,0.0691892955,0.0374852464,0.022506447500000002
70_08,854,0.9738887459000001,0.0448144796,4.6324255706,0.1037416595,0.1037416595,0.193899429,0.0336779724
70_09,840,0.9105892356,0.1780052393,5.9168658945,0.10650055110000001,0.10650055110000001,0.2133780528,0.0449220066
70_10,799,0.9050637171,0.19209297090000002,4.4344635503,0.1084184331,0.1084184331,0.2096377679,0.0466883848
70_11,627,0.9936562600000001,0.0065925595,4.3365075637,0.0559500018,0.0559500018,0.2076746251,0.0186412556
70_12,796,0.9918336925000001,0.0060468861,3.9621429503,0.0636279783,0.0636279783,0.2089047392,0.0193300066
70_13,673,0.9954814655,0.0038514485,3.8363739711,0.1032964524,0.1032964524,0.17845385160000002,0.0193461935
73_01,715,0.9939027073000001,0.0051493245,3.8692215007,0.07591785470000001,0.07591785470000001,0.19709319890000002,0.019894233
73_02,759,0.9962197567000001,0.0037508465,3.6913811207,0.0779335458,0.0779335458,0.2143619182,0.0162133253
73_03,1853,0.9596311238,0.0657971884,4.2802552899,0.0728568342,0.0728568342,0.037195946300000005,0.0285970042
73_04,1669,0.8890865483,0.2031883421,4.0711834772,0.08348241070000001,0.08348241070000001,0.0409573218,0.041228992900000004
73_05,904,0.963570836,0.0470295471,2.2928216936,0.0759810186,0.0759810186,0.1700460621,0.025116128
73_06,835,0.9552210473,0.0688356304,4.1085175002,0.09322505290000001,0.09322505290000001,0.1712802303,0.034427168
73_07,1560,0.9687017845,0.056759145100000005,3.5393270212,0.0691892955,0.0691892955,0.0374852464,0.022506447500000002
73_08,854,0.9738887459000001,0.0448144796,4.6324255706,0.1037416595,0.1037416595,0.193899429,0.0336779724
73_09,840,0.9105892356,0.1780052393,5.9168658945,0.10650055110000001,0.10650055110000001,0.2133780528,0.0449220066
73_10,799,0.9050637171,0.19209297090000002,4.4344635503,0.1084184331,0.1084184331,0.2096377679,0.0466883848
73_11,627,0.9936562600000001,0.0065925595,4.3365075637,0.0559500018,0.0559500018,0.2076746251,0.0186412556
73_12,796,0.9918336925000001,0.0060468861,3.9621429503,0.0636279783,0.0636279783,0.2089047392,0.0193300066
73_13,673,0.9954814655,0.0038514485,3.8363739711,0.1032964524,0.1032964524,0.17845385160000002,0.0193461935
74_01,464,0.9581889075000001,0.0239798015,2.2270384628,0.3225311266,0.3225311266,0.3068247083,0.0945657522
74_02,265,0.9151451542000001,0.0239131068,2.5113139714,0.5642687,0.5642687,0.4654940944,0.08235139350000001
74_03,396,0.9909002452000001,0.0077793451000000005,0.9471844013,0.1819142332,0.1819142332,0.26301612550000003,0.0325765486
74_04,315,0.9802457503,0.0233615112,2.6316130078,0.3832126468,0.3832126468,0.4237728073,0.0471059702
74_05,323,0.9662474744,0.023889494600000002,0.763545539,0.23956007,0.23956007,0.2542836808,0.030270684200000002
74_06,325,0.9860116521000001,0.0207395125,0.8679742031000001,0.2203793503,0.2203793503,0.2896519958,0.0382858773
74_07,311,0.9285467881,0.0214529975,1.2547392916,0.08438661950000001,0.08438661950000001,0.1613590194,0.0246939486
74_08,168,0.8646908782,0.0396058169,1.12746079,0.0944589888,0.0944589888,0.14985469540000002,0.035661966600000004
74_09,199,0.9419612947,0.0042821264,2.2255562267,0.0259171111,0.0259171111,0.0447444242,0.0106570272
74_10,335,0.8892474194000001,0.0902126776,1.3710956262,0.06785544240000001,0.06785544240000001,0.0639622163,0.032637805900000004
74_11,346,0.9090268124,0.0759406776,0.7058404552,0.057809218200000005,0.057809218200000005,0.0780821081,0.0320336045
74_12,302,0.8254019628,0.1301486392,1.9236889323000002,0.0747964669,0.0747964669,0.0239080687,0.027234866000000003
74_13,2524,0.9480274128,0.0896322058,3.5767081875,0.3308094885,0.3308094885,0.3059530224,0.0573260144
74_14,447,0.9804764433000001,0.0224174878,1.9505479568,0.17616509900000002,0.17616509900000002,0.298379946,0.0324284529
74_15,439,0.9828085819000001,0.019996799000000003,1.73222913,0.1668079161,0.1668079161,0.2968825721,0.0315449715
74_16,493,0.9736375436,0.0263144176,1.7464241578,0.161942723,0.161942723,0.2711597396,0.0322728892
74_17,521,0.9780421010000001,0.0224934875,2.4840993281,0.1637068927,0.1637068927,0.2644724345,0.028792019800000002
74_18,492,0.9616659912000001,0.0350361842,1.9766864318000001,0.1690537722,0.1690537722,0.2908423147,0.036399205000000004
74_19,488,0.9620877259,0.0319911114,2.1028254386,0.185045913,0.185045913,0.28126345410000003,0.0312255546
74_20,576,0.9640728377000001,0.01777817,3.0567954444,0.2495693166,0.2495693166,0.3460964391,0.0687922545
75_01,378,0.9714573733,0.047641532300000004,1.5923061469,0.2308204408,0.2308204408,0.3353494618,0.0529895265
75_02,239,0.9664406306000001,0.0490510784,4.1926871655,0.5161943088000001,0.5161943088000001,0.5409664656000001,0.0911168883
75_03,207,0.9594010046,0.05714268300000001,3.6827955551000002,0.48291310540000004,0.48291310540000004,0.5741500548,0.0780057541
75_04,290,0.9620956636,0.0466434468,2.965135437,0.2533844243,0.2533844243,0.5685376367,0.08588150430000001
75_05,298,0.9586919939,0.061117595000000004,1.9932711056999999,0.2543674688,0.2543674688,0.5618106065,0.0616190515
75_06,729,0.9855595756000001,0.0417496121,0.6485997244,0.18544864760000002,0.18544864760000002,0.11163319840000001,0.0393592106
75_07,1119,0.9587858048000001,0.0734826604,1.4543537423,0.4540726852,0.4540726852,0.27528273470000003,0.0904342541
75_08,1115,0.9557298397,0.0680685546,1.4197574607,0.46589606370000003,0.46589606370000003,0.30072650430000003,0.0952435222
75_09,372,0.9556582707000001,0.0739346885,1.5539812462,0.3755446179,0.3755446179,0.27857519940000003,0.10774290460000001
75_10,275,0.9465813712000001,0.0953704861,2.9820906015,0.3891106856,0.3891106856,0.3860546161,0.0964641938
75_11,176,0.9238584425,0.1082710588,3.3939624529,0.5530233714,0.5530233714,0.5651311963,0.1418376928
75_12,462,0.6382872311000001,0.4401743638,3.3340463664,0.45794421080000003,0.45794421080000003,0.4661510271,0.1892434579
75_13,373,0.9718908062,0.026332917900000002,2.5704010541,0.25565774880000003,0.25565774880000003,0.33019691030000003,0.07748212410000001
75_14,446,0.9754993556,0.034652599900000004,2.5669660813,0.3626014148,0.3626014148,0.3340111228,0.0736833215
75_15,1745,0.9609456422,0.08156116220000001,1.6049835574,0.3604563397,0.3604563397,0.3301973744,0.0642585067
75_16,343,0.9724862923,0.030695283700000003,2.9872425603,0.3873102983,0.3873102983,0.4359733586,0.0639580033
75_17,324,0.8369000726,0.2110802195,1.3305474636,0.15731876860000002,0.15731876860000002,0.1986777948,0.1298719887
75_18,303,0.8811017805,0.18324314020000002,1.13786747,0.1535307319,0.1535307319,0.17966445920000002,0.1291001354
75_19,768,0.8664877977000001,0.2088536318,1.4018270513,0.1550595449,0.1550595449,0.165534754,0.109936851
75_20,496,0.8858678211000001,0.2131315942,1.4035946670000001,0.2335938432,0.2335938432,0.2929290735,0.11270734980000001
76_01,930,0.9671723773,0.06818540520000001,2.3850391062,0.14412413,0.14412413,0.0994949889,0.031239136
76_02,1164,0.9732356818000001,0.051145039600000004,2.2587496286,0.1300016389,0.1300016389,0.0941325418,0.0350401211
76_03,1082,0.8167807107,0.1622291532,1.3893236761,0.19639696650000002,0.19639696650000002,0.1871145388,0.0553520894
76_04,417,0.7967820794,0.18146845520000002,1.2747121626,0.0891764736,0.0891764736,0.08002301,0.0260665318
76_05,866,0.5458074135000001,0.2060400276,2.4770700062,0.3048397507,0.3048397507,0.16187234690000002,0.07193520590000001
76_06,675,0.8957404463,0.1025686388,1.300315847,0.1489904199,0.1489904199,0.1301680123,0.040994180500000005
76_07,20,0.9880903513,0.0001852563,0.3366656243,0.014704350100000001,0.014704350100000001,0.0070509285,0.0035664243
76_08,1503,0.9902182214,0.0084154661,2.2383868661,0.0636435248,0.0636435248,0.11389082390000001,0.01573062
76_09,1587,0.9992767969,0.0007473031,1.266481417,0.0606997529,0.0606997529,0.0487289356,0.011676437500000001
76_10,1365,0.9979916073,0.0011538275,0.7615791694,0.0481567955,0.0481567955,0.0293431509,0.00874017
76_11,513,0.9972181904,0.0039635947,2.3750629104,0.121270078,0.121270078,0.2011015048,0.0238765604
77_01,1090,0.5684218346000001,0.1986623518,2.6949555185,0.1885704491,0.1885704491,0.086115839,0.08323693580000001
77_02,937,0.9966856817,0.0041873149,3.4443869157,0.0405671884,0.0405671884,0.057255977000000007,0.0206132061
77_03,984,0.8071317320000001,0.07087642670000001,3.7743927426,0.0675637102,0.0675637102,0.0889941137,0.028846478000000002
77_04,883,0.8100482121,0.1150751351,2.9772248221,0.1780983216,0.1780983216,0.0906813543,0.07880367840000001
77_05,511,0.870112717,0.0261106771,2.7388650001,0.14944775370000002,0.14944775370000002,0.0420497431,0.0344844135
77_06,1352,0.4578567257,0.1786470896,4.5801847811,0.21589798540000002,0.21589798540000002,0.1238200277,0.086096381
77_07,505,0.6488724104,0.2937529584,1.2758635365,0.1290079291,0.1290079291,0.0767444363,0.0633261427
77_08,1008,0.47399404,0.2690028921,1.5744007348,0.1909861112,0.1909861112,0.1217876088,0.053223818400000004
77_09,988,0.6447591771,0.2134925396,2.545934767,0.19351531190000001,0.19351531190000001,0.1233872393,0.07140024440000001
77_10,690,0.8248052306,0.1098451846,3.9164766454,0.3377636465,0.3377636465,0.49369775180000003,0.0805115731
77_11,320,0.8724149941,0.1122661583,3.6525878405,0.3046365809,0.3046365809,0.45143190860000004,0.0650084174
77_12,978,0.9613638769,0.039569735200000004,4.6659341773000005,0.4352028559,0.4352028559,0.6739281685,0.08008317720000001
77_13,1387,0.952560547,0.030759397900000002,5.08493951,0.5143768396,0.5143768396,0.8082338771,0.0833565411
77_14,990,0.6353782178,0.0371503126,3.4790697118000002,0.2195806709,0.2195806709,0.39718465810000003,0.050945341400000003
77_15,1078,0.6702944013000001,0.055569777800000004,4.4775769142,0.1551814439,0.1551814439,0.3711376686,0.0487648511
77_16,653,0.368367785,0.3163504999,1.6489759637999999,0.1724759721,0.1724759721,0.14710752870000002,0.0420429107
77_17,719,0.2219526303,0.2412935386,2.1049237697,0.200944442,0.200944442,0.1507361798,0.0760296012
77_18,854,0.4639300013,0.3153425854,3.3894269377,0.1875764849,0.1875764849,0.15832937700000002,0.0846634002
77_19,1000,0.5835556682,0.140488642,4.1664965064,0.1284277525,0.1284277525,0.2669568057,0.1011208241
77_20,1570,0.6118600456000001,0.1431260151,4.7433355595,0.1506744721,0.1506744721,0.3397736898,0.0983175493
77_21,1310,0.9665910768,0.0563458211,1.8917525244000002,0.1065392891,0.1065392891,0.1095233577,0.0272034823
77_22,1425,0.6703265588,0.0695829963,3.4137128054,0.14207683000000002,0.14207683000000002,0.3290973907,0.0862941484
77_23,1592,0.7093322939000001,0.09201105300000001,3.7030950876,0.1363608915,0.1363608915,0.2775291232,0.0898311812
77_24,716,0.7348000549,0.1351659231,1.4967455178,0.1430791305,0.1430791305,0.169881319,0.0571712418
77_25,663,0.7852527478,0.1162726085,3.6059595421,0.1737964128,0.1737964128,0.12945011750000002,0.04875824
77_26,651,0.8096368017000001,0.1036704021,3.7527627501,0.2537731888,0.2537731888,0.20439097950000001,0.0799428982
77_27,727,0.7469632075,0.08704756770000001,2.7675014949000003,0.2706481284,0.2706481284,0.1875135602,0.0870689011
77_28,2970,0.9979657152,0.0022282542,3.2579718508,0.1258684995,0.1258684995,0.2483176357,0.0217498557
77_29,2104,0.8123409974,0.103447306,2.1833360546,0.1085192569,0.1085192569,0.2550262683,0.054293709200000005
77_30,1261,0.9486398014,0.027942999000000003,2.6740016955,0.11664848920000001,0.11664848920000001,0.337493192,0.0528833809
77_31,2106,0.745263446,0.08671051040000001,3.5615962982,0.1466365663,0.1466365663,0.3382178776,0.06363216270000001
77_32,1894,0.6057897827000001,0.1340869597,2.9243401697999998,0.1925985959,0.1925985959,0.30063193920000003,0.0949357965
77_33,2997,0.6992618395,0.1050211271,2.6147829259,0.1609411306,0.1609411306,0.2569692125,0.0684021221
77_34,1122,0.8063417581000001,0.0839981778,2.0269959007,0.059146953200000005,0.059146953200000005,0.1597882783,0.0263507992
78_01,169,0.7368049790000001,0.14365938320000002,5.907162104,0.4759678947,0.4759678947,0.656265835,0.1502493245
78_02,277,0.8747123676,0.0948110033,4.1842637393,0.3499696289,0.3499696289,0.5936687951,0.0956145934
78_03,174,0.8108735888,0.09719775100000001,4.2133112496,0.42910689760000004,0.42910689760000004,0.8107523915,0.1116920943
78_04,152,0.7955670765,0.0989649459,4.46293323,0.5037440543,0.5037440543,0.6853444940000001,0.14704663240000002
78_05,167,0.8085688845000001,0.0753263495,3.9581848584,0.3965776079,0.3965776079,0.648656568,0.1287579359
78_06,109,0.9456242340000001,0.036331573400000004,5.2944976092000005,0.5309563899,0.5309563899,1.0614486973,0.0831527695
78_07,141,0.9397661191000001,0.0191601868,5.5085196718,0.4591815253,0.4591815253,0.9978176077,0.0946563451
78_08,112,0.9210991248,0.052867409600000005,5.9828713268,0.5151226263,0.5151226263,0.9932350854,0.0741377813
78_09,151,0.9231163197000001,0.06788102,4.6579325263,0.4677576852,0.4677576852,0.9313154933000001,0.0843131003
78_10,140,0.9520764572,0.029796875900000002,4.8448319621,0.3590099252,0.3590099252,0.8753468172000001,0.0723238798
78_11,46,0.9672691563,0.00040328200000000003,0.5639935380000001,0.014438726800000001,0.014438726800000001,0.0126711666,0.0036235658000000003
78_12,97,0.9458927612,0.0287176858,3.3239454016,0.5356955741,0.5356955741,1.0236874816,0.0677191781
78_13,174,0.7458098510000001,0.1134231224,4.4243689315,0.5922077215,0.5922077215,0.6599290539,0.1934948772
78_14,171,0.8762197227,0.0443850655,5.3062138917,0.6701407869,0.6701407869,0.7649328479,0.1601505957
78_15,152,0.7596256892000001,0.1152164886,3.7220216888,0.583635513,0.583635513,0.9343246685000001,0.155839882
78_16,196,0.8373308607000001,0.11291394540000001,4.0479988318,0.492669238,0.492669238,0.7918044232,0.1249321854
78_17,179,0.8233570511,0.0479057876,4.3304442509,0.7010998914000001,0.7010998914000001,0.8107849810000001,0.16015267290000001
78_18,213,0.7543731136,0.1493330048,3.5385113447,0.5144542125,0.5144542125,0.7661759575,0.135497109
78_19,176,0.7183925250000001,0.1207099896,3.5240921334,0.5215666802,0.5215666802,0.815803413,0.1489238393
78_20,230,0.8539537071000001,0.0876206191,4.5347557406,0.551939301,0.551939301,0.6973768817,0.1358355641
78_21,226,0.8177471940000001,0.11163211990000001,3.7936129288,0.4757887985,0.4757887985,0.7055635778,0.121891151
78_22,606,0.8700704324,0.1057904964,3.8572166431,0.3210792222,0.3210792222,0.3322876578,0.07949327760000001
78_23,519,0.8731982558,0.0992175014,2.8329774296,0.2946994794,0.2946994794,0.3445714306,0.0772602104
78_24,246,0.8514824751000001,0.11462692990000001,2.5986995053,0.28610080990000003,0.28610080990000003,0.4448305671,0.0797428609
78_25,356,0.8026626387,0.13078059820000001,2.6020514667,0.25838685640000003,0.25838685640000003,0.39626329590000003,0.0818714811
78_26,326,0.7396901061000001,0.1242812385,3.10680806,0.2349120369,0.2349120369,0.4117301841,0.0850906869
78_27,296,0.7383820160000001,0.1409971734,4.3462682453,0.2255163198,0.2255163198,0.4539089691,0.092414652
78_28,448,0.7268910624,0.0834071872,3.5649429428,0.3091061502,0.3091061502,0.4890350033,0.08585411600000001
78_29,171,0.6321648396,0.0786237245,3.9542655279,0.29227220200000004,0.29227220200000004,0.6189493515000001,0.1042308604
78_30,703,0.6440362205,0.0911690572,4.9827916674,0.2986028196,0.2986028196,0.4452798176,0.0722197658
78_31,798,0.7969701121,0.1868449587,2.7416618884,0.4688020788,0.4688020788,0.3318431597,0.1257163984
78_32,214,0.7522126311,0.1651130106,3.9215459,0.4465095168,0.4465095168,0.7507044486000001,0.12413850600000001
78_33,229,0.7811650511,0.0617264869,3.4387827443,0.5177045673,0.5177045673,0.7967176009,0.1322826775
78_34,305,0.8634977406000001,0.0928422091,0.4885978087,0.39115740520000003,0.39115740520000003,0.5871652515,0.0936261199
78_35,220,0.8216163336000001,0.1427021025,3.4089246667,0.4327551311,0.4327551311,0.5311774330000001,0.12464275130000001
79_01,586,0.8900846905,0.10880282120000001,0.7865851587,0.38576042460000004,0.38576042460000004,0.0608310107,0.0908945555
79_02,776,0.8198532218,0.1179597146,0.7932902883,0.5189530689,0.5189530689,0.096292188,0.0687134807
79_03,843,0.8504694111000001,0.1022121042,0.6173208806,0.4426195151,0.4426195151,0.0361538548,0.0225875101
79_04,909,0.6879026810000001,0.2971545007,1.0313827094,0.4002168934,0.4002168934,0.12364742120000001,0.1309956622
79_05,980,0.9987527316,0.0006076482,0.7860675244,0.0878953014,0.0878953014,0.0261398022,0.0065381755
79_06,590,0.9767862872,0.0227436965,0.47073643800000003,0.1363398387,0.1363398387,0.036458667,0.021833934500000002
79_07,329,0.9587390947000001,0.030106954000000002,0.6990089827,0.41531436590000004,0.41531436590000004,0.048759167000000006,0.056390775600000005
79_08,442,0.97096699,0.029650225000000002,0.5823149146000001,0.36646984,0.36646984,0.0467634949,0.047148105700000005
79_09,838,0.990263996,0.008334306,0.9874871607000001,0.0734350787,0.0734350787,0.0339798386,0.0095512905
79_10,703,0.9840795097,0.009132474100000001,1.0630163283,0.14504640600000002,0.14504640600000002,0.0485133031,0.016363215400000002
79_11,130,0.9984879893,0.0001392372,0.16102341920000002,0.012675384500000001,0.012675384500000001,0.0042040431,0.0019692243
79_12,1025,0.9957538766,0.0030650665,0.3346508703,0.0806334794,0.0806334794,0.022979855,0.0077950561
